70,52
70,58
70,153
70,183
71,9
71,40
71,47
71,48
71,49
71,50
71,51
71,59
71,60
71,153
71,155
71,156
71,163
71,184
71,186
71,187
72,29
72,31
72,38
72,40
72,47
72,48
72,50
72,51
72,58
72,59
72,154
72,161
72,162
72,186
72,189
73,4
73,6
73,7
73,8
73,30
73,31
73,38
73,39
73,47
73,48
73,50
73,51
73,158
73,162
73,163
73,187
73,189
74,4
74,30
74,35
74,36
74,48
74,49
74,50
74,156
75,4
75,34
75,36
75,77
75,114
75,115
75,157
76,36
76,76
76,78
76,114
76,115
77,75
77,78
77,81
77,82
78,46
78,47
78,75
78,78
78,81
78,82
78,186
78,187
78,188
79,47
79,76
79,78
79,185
79,189
80,3
80,4
80,8
80,9
80,44
80,45
80,46
80,77
80,164
80,165
80,184
80,190
81,5
81,6
81,7
81,44
81,164
81,166
81,185
81,189
82,4
82,8
82,27
82,28
82,29
82,164
82,186
82,187
82,188
83,5
83,7
83,29
83,175
83,186
83,187
83,188
84,6
84,18
84,28
84,62
84,63
84,173
84,174
84,175
84,176
85,17
85,19
85,46
85,47
85,62
85,163
85,165
85,172
85,174
85,176
85,177
85,189
85,190
86,3
86,4
86,17
86,18
86,20
86,29
86,31
86,45
86,47
86,54
86,60
86,62
86,85
86,148
86,163
86,167
86,171
86,174
86,176
86,177
86,178
86,189
87,4
87,17
87,18
87,20
87,21
87,28
87,31
87,47
87,54
87,56
87,60
87,61
87,84
87,146
87,147
87,153
87,154
87,167
87,172
87,174
87,176
87,177
87,190
87,191
87,192
88,1
88,2
88,3
88,17
88,18
88,20
88,27
88,28
88,39
88,40
88,55
88,57
88,84
88,85
88,86
88,107
88,109
88,147
88,148
88,153
88,154
88,163
88,168
88,173
88,174
88,175
88,176
88,185
88,186
88,192
89,1
89,7
89,8
89,17
89,19
89,25
89,26
89,30
89,39
89,40
89,55
89,58
89,107
89,108
89,167
89,175
89,185
89,187
90,6
90,8
90,18
90,27
90,28
90,34
90,35
90,55
90,57
90,108
90,163
90,167
90,187
91,6
91,28
91,31
91,36
91,43
91,44
91,54
91,56
91,132
91,133
91,163
91,165
91,187
91,188
92,5
92,6
92,29
92,31
92,42
92,44
92,54
92,70
92,133
93,42
93,70
93,71
93,72
93,88
93,133
93,135
94,41
94,42
94,73
94,86
94,88
94,134
94,135
95,72
95,73
95,87
95,88
97,46
98,44
98,45
98,46
98,111
99,43
99,110
99,112
100,43
100,44
100,88
100,109
100,113
101,89
101,90
101,109
101,113
102,72
102,73
102,77
102,78
102,88
102,89
102,109
102,113
102,144
102,145
103,72
103,73
103,77
103,78
103,109
103,113
103,144
103,146
104,73
104,74
104,75
104,76
104,77
104,109
104,113
104,144
104,163
104,164
105,74
105,76
105,109
105,113
105,163
105,164
106,110
106,112
107,38
107,39
107,43
107,44
107,74
107,75
107,76
107,111
108,39
108,40
108,41
108,42
108,43
108,47
108,48
108,103
108,105
108,164
109,39
109,40
109,42
109,43
109,48
109,49
109,104
109,105
109,163
109,165
110,39
110,40
110,42
110,43
110,47
110,88
110,89
110,104
110,151
110,152
110,153
110,162
110,166
111,40
111,41
111,42
111,72
111,73
111,88
111,89
111,151
111,162
111,163
111,164
111,165
111,166
112,73
112,152
112,161
112,162
112,166
112,167
113,53
113,54
113,55
113,70
113,71
113,72
113,162
113,163
113,164
113,165
113,166
114,53
114,70
114,76
114,101
114,163
114,164
114,165
115,54
115,74
115,75
115,102
115,103
115,164
116,42
116,43
116,44
116,75
116,76
116,101
116,102
116,118
117,42
117,43
117,44
117,116
117,117
117,159
117,160
118,41
118,45
118,117
118,118
118,159
118,161
119,40
119,46
119,159
120,41
120,45
120,61
120,62
121,42
121,43
121,44
121,61
121,63
122,61
126,161
126,162
126,163
127,90
127,91
127,160
127,164
128,68
128,69
128,70
128,90
129,45
129,46
129,56
129,57
129,68
129,81
129,88
129,90
129,95
129,96
129,159
129,165
130,45
130,57
130,69
130,78
130,79
130,80
130,81
130,88
130,89
130,96
130,97
130,159
130,160
130,164
130,165
131,46
131,47
131,48
131,57
131,59
131,65
131,66
131,77
131,78
131,79
131,80
131,95
132,48
132,58
132,59
132,65
132,67
132,77
132,80
133,66
133,67
133,68
133,77
133,78
133,79
133,80
134,67
134,68
134,69
134,78
134,79
134,80
134,81
134,126
134,127
135,66
135,67
135,68
135,81
135,126
135,127
136,65
136,67
136,109
136,110
137,65
137,66
137,96
137,110
137,111
138,96
138,97
138,98
138,109
138,114
138,115
138,162
138,163
139,99
139,114
139,115
139,162
139,163
140,98
140,99
143,89
144,87
144,88
144,89
145,86
145,114
145,115
145,116
146,86
146,87
146,104
146,105
146,106
147,104
147,114
147,116
148,84
148,105
148,113
148,114
148,115
148,116
148,117
149,83
149,84
149,85
149,112
149,113
149,117
149,118
150,82
150,86
150,112
150,113
150,117
150,118
151,81
151,83
151,84
151,85
151,87
151,94
151,95
152,82
152,83
152,84
152,85
152,86
152,95
152,96
153,94
153,112
153,113
154,110
154,111
154,113
155,110
157,111
157,112
157,113
157,115
158,87
158,115
159,65
159,66
159,87
159,88
159,115
160,66
160,67
160,86
160,88
161,65
161,98
161,100
162,81
162,82
162,98
162,99
163,82
163,99
164,79
164,80
164,81
164,110
164,111
164,115
164,116
165,79
165,112
165,113
165,114
166,111
166,115
167,92
167,93
167,112
167,114
168,92
168,94
168,113
169,80
169,81
169,92
169,104
170,81
170,102
170,104
170,115
170,116
171,81
171,83
171,89
171,90
171,100
171,101
171,115
172,82
172,83
172,89
172,90
172,100
172,101
172,116
172,117
172,118
173,92
173,93
173,100
173,101
173,118
174,92
174,93
174,94
174,102
174,104
174,112
174,113
175,92
175,93
175,104
175,112
175,114
176,5
176,6
176,32
176,89
176,90
176,114
177,6
177,31
177,32
177,33
177,34
177,89
177,90
177,114
177,115
178,6
178,8
178,14
178,15
178,30
178,31
178,33
178,35
179,1
179,7
179,8
179,14
179,17
179,29
179,30
179,31
179,33
179,36
179,39
179,40
180,1
180,2
180,3
180,18
180,30
180,31
180,33
180,35
180,39
180,40
181,4
181,18
181,31
181,32
181,33
181,34
182,3
182,4
182,18
182,26
182,32
183,14
183,17
183,27
184,14
184,15
184,25
184,26
184,27
187,6
188,5
188,6
188,7
189,4
189,5
189,6
189,7
189,8
189,21
189,23
189,35
189,36
190,3
190,5
190,7
190,9
190,21
190,22
190,36
190,37
191,3
191,4
191,8
191,9
191,22
191,35
193,78
193,79
194,6
194,78
194,80
195,5
195,7
195,38
195,39
195,78
196,4
196,5
196,7
196,38
196,40
197,4
197,5
197,6
197,40
198,3
198,6
198,40
198,41
199,3
199,4
199,5
200,2
200,6
201,1
201,7
202,2
202,6
202,12
203,3
203,4
203,5
203,13
204,11
204,12
204,13
204,20
204,21
205,21
205,22
205,34
205,35
206,20
206,34
207,25
207,26
207,32
207,34
208,25
208,26
208,32
208,33
209,22
209,23
210,21
210,22
210,23
211,22
211,23
212,15
212,16
212,25
212,26
213,4
213,5
213,14
213,16
213,25
213,26
213,124
213,125
214,4
214,5
214,14
214,122
214,126
215,13
215,14
215,121
215,127
215,141
215,142
216,116
216,117
216,120
216,121
216,123
216,127
216,141
216,142
217,116
217,117
217,121
217,127
217,138
217,139
217,150
217,151
218,122
218,126
218,137
218,138
218,139
218,150
218,151
219,124
219,125
219,138
219,139
220,129
220,131
220,141
220,142
221,129
221,130
221,141
221,142
222,130
237,112
237,113
238,111
238,113
239,111
240,110
240,111
